Store_ID,Size_1,Size_2,Size_3,Size_4
1,0,2,4,4
2,0,0,1,9
3,0,2,9,8
4,2,4,4,1
5,0,0,1,1
6,1,2,4,0
7,5,3,0,0
8,0,4,7,4
9,1,6,0,1
10,0,0,2,8
11,0,0,1,1
12,0,2,4,6
13,2,11,8,2
14,0,0,1,3
15,6,1,2,0
16,0,0,0,5
17,0,1,1,7
18,0,2,6,2
19,0,3,3,1
20,3,0,2,0
21,3,7,3,0
22,3,2,1,0
23,4,5,3,0
24,4,1,3,0
25,2,2,4,0
26,0,0,1,8
27,0,0,4,3
28,0,0,2,7
29,1,3,4,1
30,3,4,2,0
31,1,2,4,3
32,1,3,5,0
33,0,3,5,1
34,2,4,5,0
35,3,8,11,1
36,0,4,11,4
37,0,0,4,6
38,1,2,6,1
39,1,6,2,1
40,0,0,2,10
41,0,1,2,7
42,0,4,6,1
43,1,3,2,0
44,0,0,5,11
45,1,1,3,0
46,3,8,1,0
47,0,1,4,1
48,0,0,6,12
49,0,1,9,4
50,0,0,5,3
51,0,0,4,7
52,0,4,3,0
53,0,0,4,11
54,0,0,4,9
55,0,1,4,1
56,0,0,2,15
57,0,0,2,3
58,4,3,0,0
59,0,0,7,2
60,0,1,0,7
61,0,1,1,9
62,4,3,2,0
63,3,9,6,0
64,0,3,4,1
65,2,6,0,0
66,0,0,3,10
67,1,2,2,0
68,4,8,1,0
69,0,0,2,2
70,1,8,8,1
71,0,0,2,9
72,0,0,1,6
73,0,2,3,2
74,0,0,4,9
75,0,1,1,2
76,1,7,2,0
77,1,4,2,1
78,0,0,5,9
79,0,3,5,0
80,0,2,1,3
81,0,0,2,12
82,1,2,5,2
83,0,4,5,2
84,0,1,2,2
85,0,0,4,5
86,0,5,9,4
87,1,3,8,4
88,4,9,3,0
89,9,7,1,0
90,1,4,1,1
91,0,0,1,8
92,0,0,0,4
93,2,2,2,0
94,0,0,3,7
95,1,3,2,0
96,0,0,1,8
97,0,0,2,8
98,1,9,3,0
99,0,0,2,3
100,0,3,1,0
101,0,0,2,3
102,1,4,7,3
103,0,3,2,0
104,0,3,7,5
105,0,0,4,6
106,0,0,1,4
107,1,5,5,0
108,0,1,6,4
109,0,1,3,0
110,0,0,1,0
111,0,0,1,4
112,0,1,6,5
113,1,6,6,0
114,0,0,1,11
115,0,0,3,9
116,10,12,4,0
117,0,3,5,10
118,1,4,2,0
119,1,4,11,3
120,0,0,4,6
121,0,0,7,14
122,0,1,4,14
123,1,6,1,1
124,3,2,1,0
125,0,2,4,2
126,0,3,4,8
127,0,0,3,12
128,0,0,6,9
129,0,0,3,3
130,0,1,6,5
131,0,0,5,7
132,0,4,6,2
133,0,0,1,3
134,1,3,3,4
135,0,0,4,15
136,0,3,6,1
137,1,1,4,0
138,3,4,2,0
139,0,5,1,1
140,0,0,4,11
141,0,4,5,9
142,3,0,1,0
143,0,1,7,8
144,2,2,1,0
145,0,6,3,2
146,0,0,2,4
147,0,0,3,9
148,1,6,7,1
149,0,2,2,6
150,1,9,0,0
151,1,9,4,2
152,2,3,0,0
153,5,5,1,0
154,4,5,1,0
155,2,5,10,1
156,0,0,5,0
157,2,7,1,0
158,0,0,1,9
159,3,2,0,0
160,1,3,0,0
161,4,6,1,0
162,0,0,8,1
163,4,9,3,0
164,1,7,1,1
165,0,0,0,11
166,0,2,7,7
167,0,1,8,3
168,1,4,0,0
169,0,1,2,3
170,0,1,3,6
171,0,0,1,13
172,1,4,4,0
173,0,3,2,0
174,0,0,3,11
175,1,5,12,3
176,0,0,3,5
177,0,0,1,6
178,0,0,7,9
179,0,0,3,9
180,6,1,2,0
181,0,7,6,0
182,0,2,2,0
183,2,7,5,3
184,2,7,6,1
185,0,0,2,5
186,4,6,7,1
187,0,5,3,2
188,0,1,0,5
189,0,0,3,5
190,0,0,3,1
191,0,1,3,1
192,1,9,6,0
193,6,9,2,3
194,0,5,5,2
195,0,2,7,1
196,0,1,4,5
197,3,1,0,0
198,2,5,6,1
199,2,5,4,0
200,0,0,1,6
201,4,6,2,0
202,1,3,2,0
203,0,0,2,3
