Store_ID,Size_1,Size_2,Size_3,Size_4,Size_5,Size_6,Size_7,Size_8
1,7,5,9,4,1,3,0,0
2,2,5,8,9,6,4,3,0
3,0,1,4,4,3,5,3,0
4,0,0,0,2,4,8,3,4
5,0,0,2,1,4,3,2,1
6,0,0,0,0,4,7,5,1
7,0,0,1,2,1,3,1,2
8,0,2,6,9,5,7,3,0
9,3,4,9,1,0,1,1,0
10,0,0,2,2,2,10,5,4
11,0,0,0,0,0,6,6,2
12,2,5,10,6,3,4,1,0
13,0,2,3,3,7,3,6,2
14,0,0,4,5,3,5,3,0
15,0,2,4,6,3,0,1,1
16,0,2,1,5,2,0,0,0
17,5,8,7,1,1,0,0,0
18,1,6,2,6,3,2,1,0
19,0,0,0,1,5,9,8,4
20,0,1,4,5,2,2,2,0
21,6,5,7,1,1,0,0,0
22,0,0,0,3,2,3,0,0
23,1,5,8,3,2,2,0,0
24,2,6,9,1,4,4,0,0
25,0,0,5,3,7,5,7,2
26,6,7,9,4,3,0,1,0
27,4,3,2,1,0,0,0,0
28,5,6,9,2,1,0,0,0
29,0,0,0,5,0,4,8,5
30,0,1,1,1,4,4,2,1
31,3,14,5,5,2,1,1,0
32,0,0,2,2,3,2,0,1
33,2,1,1,6,1,5,1,0
34,0,1,0,3,4,6,8,2
35,1,3,6,7,14,9,2,1
36,3,4,7,3,6,4,0,0
37,0,0,0,0,0,5,7,11
38,0,0,0,0,5,6,1,3
39,0,0,0,0,3,5,8,8
40,2,2,2,4,4,2,0,0
41,5,5,2,2,1,0,0,0
42,0,0,0,2,3,0,6,5
43,1,1,6,3,2,0,0,0
44,2,8,7,6,7,4,1,0
45,0,1,3,2,3,1,1,0
46,0,0,0,3,9,7,6,4
47,0,1,0,2,3,5,10,6
48,0,0,0,0,0,3,8,12
49,0,3,4,4,6,5,2,1
50,5,3,7,2,0,0,0,0
51,0,0,2,6,9,8,7,6
52,0,0,1,2,2,3,6,5
53,0,0,2,6,11,3,3,0
54,1,3,9,8,9,3,1,1
55,1,8,3,5,0,0,0,0
56,0,0,0,1,3,4,15,15
57,1,2,2,1,1,0,0,0
58,0,0,0,0,5,1,6,2
59,3,6,3,1,4,0,0,0
60,0,0,0,0,0,5,5,12
61,2,3,3,3,5,0,0,1
62,1,1,2,2,0,0,0,0
63,1,1,0,3,5,9,8,3
64,0,1,1,2,4,8,5,3
65,0,0,0,1,0,4,6,3
66,0,0,0,1,0,8,4,5
67,1,1,5,3,2,2,0,0
68,10,4,9,4,5,1,0,0
69,0,2,6,6,0,1,1,0
70,7,11,10,6,7,2,0,0
71,0,0,1,1,3,8,2,11
72,0,0,1,1,6,4,2,1
73,2,3,4,2,1,0,0,0
74,0,1,3,8,6,3,3,4
75,0,1,2,5,6,4,6,0
76,7,11,3,2,0,0,0,0
77,5,3,7,2,2,1,0,0
78,0,0,6,5,6,1,0,0
79,6,5,5,5,1,0,0,0
80,0,0,0,0,1,1,4,4
81,4,7,10,8,6,2,0,0
82,0,8,6,2,2,0,0,0
83,0,0,0,1,1,9,4,9
84,0,0,0,0,5,2,4,2
85,0,0,0,4,6,7,3,4
86,0,1,0,4,5,9,3,0
87,1,3,9,2,0,0,0,0
88,2,3,4,3,0,0,1,0
89,0,0,1,1,2,9,11,13
90,3,6,6,2,1,1,0,0
91,4,4,0,0,0,1,0,0
92,0,0,0,1,1,6,10,15
93,0,3,3,6,7,8,1,0
94,0,0,0,1,0,4,8,6
95,0,0,0,3,5,6,7,2
96,6,6,2,5,1,1,0,0
97,1,0,1,8,3,1,1,0
98,3,2,5,7,4,1,1,1
99,2,2,5,3,2,1,0,0
100,0,0,0,0,0,6,3,1
101,0,0,1,2,6,4,6,2
102,0,0,0,1,3,4,5,9
103,0,2,2,2,4,2,1,1
104,0,1,2,3,3,4,6,2
105,3,2,7,5,3,1,2,1
106,7,3,4,1,1,0,0,0
107,0,0,0,1,7,6,6,6
108,0,0,0,0,2,8,13,8
109,1,4,6,4,2,0,0,0
110,0,0,2,2,6,1,3,2
111,0,0,0,1,1,3,1,6
112,0,1,4,4,3,1,0,0
113,0,1,5,4,9,6,4,1
114,6,9,9,1,0,0,0,0
115,0,0,4,6,5,5,2,0
116,0,1,3,4,8,6,3,1
117,10,9,10,6,1,0,0,0
118,0,0,0,0,0,2,2,4
119,0,1,1,5,6,11,3,2
120,0,0,0,3,6,7,9,9
121,0,0,0,1,2,7,4,6
122,0,2,3,7,8,1,0,0
123,0,0,0,2,0,3,12,10
124,1,7,3,2,0,0,0,0
125,0,1,3,3,4,2,2,0
126,0,0,1,0,1,8,9,1
127,0,0,0,2,5,5,8,7
128,0,0,1,3,2,10,10,6
129,0,0,0,0,1,4,3,2
130,4,7,10,7,1,0,0,0
131,0,0,0,0,1,5,7,10
132,0,0,0,0,0,4,2,4
133,0,0,0,0,1,0,2,8
134,0,6,6,8,8,3,2,2
135,0,1,0,5,5,10,7,6
136,0,0,0,0,4,8,7,6
137,1,3,6,6,10,5,0,0
138,1,1,10,7,7,3,1,0
139,0,0,0,0,0,5,10,8
140,0,0,2,0,3,7,8,13
141,0,0,0,2,3,7,8,7
142,0,0,0,1,1,5,4,1
143,2,4,7,4,3,0,0,1
144,0,1,0,2,5,8,3,1
145,0,0,0,0,1,3,2,6
146,0,0,1,2,2,4,2,1
147,4,5,8,2,3,0,0,0
148,0,5,9,2,7,3,0,0
149,2,7,6,1,0,1,0,0
150,5,2,1,6,0,1,0,0
151,5,5,10,9,6,1,0,0
152,1,4,2,3,0,0,0,0
153,0,0,0,1,2,4,4,7
154,0,2,3,4,6,3,2,1
155,0,0,2,5,6,9,10,3
156,0,1,2,3,2,3,1,1
157,0,0,0,0,2,6,9,7
158,2,2,3,8,3,2,0,0
159,0,0,3,3,6,1,0,0
160,0,4,7,5,4,2,0,0
161,0,0,4,3,8,0,3,3
162,0,0,0,1,3,7,7,2
163,0,0,4,0,7,6,5,2
164,0,0,1,3,5,6,7,5
165,0,0,0,0,2,2,4,9
166,4,7,6,6,4,3,0,1
167,0,0,0,4,1,7,5,4
168,0,0,0,0,0,1,4,6
169,2,3,1,4,0,1,1,1
170,4,5,5,1,2,1,0,0
171,0,0,0,1,3,2,9,9
172,0,0,0,0,0,6,1,3
173,0,0,2,3,7,5,1,2
174,4,4,3,3,0,0,0,0
175,4,9,6,1,5,0,0,0
176,3,7,4,6,1,2,0,0
177,1,9,3,5,2,1,0,0
178,0,0,1,2,3,5,7,2
179,0,1,1,7,6,14,8,4
180,3,1,4,1,0,0,0,0
181,1,5,2,4,8,0,0,0
182,3,6,4,3,0,1,1,0
183,1,6,5,8,2,2,0,0
184,0,1,1,4,8,12,6,6
185,0,0,0,0,1,6,7,2
186,5,7,5,5,1,1,0,0
187,0,4,10,5,7,8,3,1
188,0,0,2,4,9,6,4,3
189,3,6,8,3,0,0,0,0
190,0,0,0,0,1,2,4,6
191,0,1,0,4,3,3,0,0
192,3,5,7,3,3,0,0,0
193,1,3,3,6,8,2,0,2
194,0,3,3,3,4,5,5,0
195,0,0,0,0,0,0,4,7
196,1,0,4,4,7,8,2,0
197,2,4,6,11,4,4,1,0
198,8,9,9,3,2,0,0,0
199,0,1,4,6,7,10,2,1
200,1,6,5,2,2,0,0,0
201,0,0,1,1,2,6,3,4
202,0,0,2,3,1,0,2,0
203,0,0,1,1,1,2,2,5
204,1,1,2,6,9,5,1,1
205,0,0,0,0,1,2,4,10
206,4,4,4,0,0,0,0,0
207,0,1,0,0,4,2,4,5
208,3,4,8,6,3,0,0,0
209,0,0,0,0,0,3,0,7
210,0,1,1,1,5,1,3,0
211,0,1,0,2,4,8,6,3
212,1,6,5,7,5,0,0,0
213,2,1,9,8,4,2,2,0
214,1,2,1,3,2,4,0,1
215,0,0,0,0,3,4,8,5
216,0,1,1,3,5,5,1,1
217,0,3,5,4,3,1,0,0
218,0,1,5,3,6,1,3,0
219,1,0,3,3,6,5,1,0
220,0,0,0,0,3,10,5,7
221,0,1,1,1,6,4,2,7
222,1,4,7,2,5,0,1,0
223,0,0,0,0,1,5,5,5
224,0,6,3,8,5,1,1,1
225,0,0,6,1,4,4,0,1
226,0,2,1,3,1,1,0,0
227,0,0,0,2,1,3,4,15
228,0,0,0,1,3,5,7,3
229,15,11,13,2,4,0,0,0
230,0,0,1,1,2,5,6,9
231,0,0,0,1,7,7,4,3
232,4,8,9,3,3,0,0,0
233,0,0,1,5,4,4,5,2
234,0,0,0,0,0,2,8,8
235,4,2,3,4,0,0,1,0
236,1,3,6,3,2,0,1,1
237,0,0,0,1,0,2,4,5
238,0,0,1,2,2,5,3,0
239,10,10,2,8,0,2,0,0
240,0,0,0,1,1,1,6,4
241,0,0,0,0,3,9,10,5
242,0,0,0,1,1,9,8,13
243,0,0,0,1,4,6,10,11
244,0,4,1,3,7,3,2,1
245,0,0,1,2,2,5,3,1
246,0,0,0,2,6,12,7,5
247,0,3,1,5,1,3,1,0
248,2,0,6,12,4,3,1,0
249,1,0,6,11,6,6,3,2
250,2,4,6,8,6,4,2,0
251,0,4,2,3,4,2,0,0
252,0,0,0,0,3,6,4,3
253,0,1,3,2,8,3,6,3
254,0,0,3,4,3,2,3,2
255,0,0,0,1,1,6,6,2
256,3,4,4,5,3,3,2,0
257,3,7,9,8,7,2,0,0
258,1,2,4,11,4,2,0,0
259,0,0,0,1,1,3,3,5
260,3,2,3,2,3,1,1,0
261,0,1,2,4,10,4,2,1
262,0,0,0,3,8,13,7,7
263,0,1,2,2,4,4,1,0
264,1,5,7,4,4,4,1,0
265,2,8,15,9,10,3,0,0
266,3,5,5,12,3,0,2,1
267,6,8,11,6,2,1,0,0
268,0,0,0,0,1,2,9,6
269,3,5,4,3,6,1,0,0
270,2,3,3,0,0,1,0,0
271,12,8,6,5,0,0,0,0
272,0,0,0,0,4,7,9,3
273,0,1,1,4,6,10,0,0
274,4,12,7,3,1,0,0,0
275,5,6,1,3,1,0,0,0
276,0,0,0,1,1,8,8,3
277,0,0,0,2,5,9,7,7
278,0,0,0,4,5,3,7,4
279,0,2,0,3,4,4,2,1
280,1,0,0,8,14,6,3,0
281,0,0,4,6,11,7,5,4
282,2,5,5,4,4,2,0,0
283,0,0,2,4,2,3,2,4
284,0,0,0,0,3,6,4,5
285,0,0,1,1,3,7,2,3
286,0,0,0,0,4,3,3,1
287,0,0,1,5,6,11,2,2
288,3,4,7,2,0,1,0,0
289,0,0,2,3,2,4,0,2
290,1,0,1,1,2,4,7,4
291,0,0,0,0,1,1,5,2
292,0,0,2,4,1,1,0,1
293,6,9,7,6,2,0,2,0
294,0,2,5,8,2,4,3,0
295,0,0,0,2,5,3,1,2
296,0,0,0,1,3,6,4,5
297,0,6,5,6,1,2,0,0
298,3,2,3,3,1,1,0,0
299,0,0,0,0,2,4,6,2
300,0,2,3,3,3,2,2,0
301,1,3,2,4,2,4,1,1
302,0,0,0,1,3,6,4,7
303,0,0,0,0,4,2,11,11
304,0,2,2,6,5,7,2,0
305,0,0,0,0,0,6,10,6
306,1,6,5,11,1,3,0,0
307,0,2,5,6,4,4,4,0
308,0,0,0,0,3,6,7,3
309,2,1,7,4,1,3,0,0
310,0,0,0,5,5,3,1,3
311,1,5,6,4,5,4,2,1
312,2,2,3,3,6,0,1,0
313,3,0,2,1,0,0,0,0
314,0,1,1,3,5,2,9,8
315,0,0,3,6,5,7,1,1
316,3,5,4,2,3,0,1,0
317,9,8,7,3,0,2,0,0
318,0,0,1,5,4,5,2,1
319,0,0,3,4,1,1,5,1
320,4,4,2,2,1,0,0,0
321,7,11,6,4,2,0,0,0
322,3,3,6,4,1,1,0,0
323,0,1,3,3,5,7,6,0
324,0,0,0,0,1,1,4,6
325,2,4,10,7,6,2,0,0
326,4,2,6,3,1,0,0,0
327,0,2,6,1,5,2,0,0
328,1,0,0,2,9,4,4,3
329,2,4,3,5,1,0,1,0
330,0,0,0,5,5,2,2,0
331,4,4,6,1,3,1,1,0
332,3,6,1,3,0,0,0,0
333,0,0,0,0,1,1,6,7
334,1,3,2,4,1,0,1,1
335,1,1,4,1,1,1,0,0
336,2,5,5,1,1,0,0,0
337,2,4,6,5,4,4,1,0
338,0,1,1,3,1,2,3,2
339,0,0,3,1,5,4,1,2
340,2,2,2,0,0,0,0,0
341,0,0,1,0,4,9,6,3
342,0,0,0,1,2,1,8,7
343,0,0,0,0,1,2,5,6
344,0,0,0,0,1,3,10,15
345,0,0,0,0,5,7,6,5
346,2,4,3,3,3,0,0,0
347,0,0,7,4,5,1,1,0
348,0,0,0,1,4,5,8,3
349,0,1,0,0,4,4,6,3
350,2,3,3,3,1,0,0,0
351,2,4,6,4,0,2,0,0
352,0,1,1,1,5,5,12,8
353,0,0,0,0,2,2,9,7
354,0,0,1,2,3,3,0,1
355,0,0,1,1,3,6,0,1
356,0,1,8,4,5,3,0,1
357,0,0,0,1,3,3,6,1
358,0,9,7,9,3,1,0,0
359,1,1,1,5,7,12,11,0
360,2,3,4,2,1,0,1,0
361,6,6,3,5,2,0,0,0
362,0,0,1,3,2,5,4,0
363,0,0,0,0,3,3,3,12
364,0,0,0,0,2,4,8,15
365,0,0,0,2,3,3,9,12
366,0,0,0,3,3,10,11,5
367,0,0,1,3,6,8,5,4
368,1,1,0,2,1,12,8,5
369,0,0,0,0,0,1,5,2
370,1,2,6,2,0,0,0,0
371,0,0,0,1,0,3,5,4
372,0,0,0,0,4,6,2,3
373,6,3,4,2,0,0,0,0
374,2,2,3,10,5,1,2,2
375,2,2,3,2,3,0,0,0
376,0,0,0,0,0,1,8,8
377,1,3,6,8,7,3,1,1
378,0,1,2,1,1,4,1,1
379,5,15,11,6,3,0,0,0
380,0,0,0,1,2,4,1,0
381,0,0,0,0,0,2,4,7
382,0,1,1,7,7,4,2,0
383,0,0,1,0,4,6,2,9
384,0,0,0,0,4,7,10,6
385,2,0,7,4,9,4,1,0
386,0,2,5,4,10,7,5,2
387,0,0,0,0,1,4,3,3
388,0,2,3,5,3,2,2,1
389,0,0,1,0,5,4,5,2
390,0,1,0,0,1,2,8,12
391,6,10,7,4,2,1,0,0
392,0,0,0,0,1,8,6,9
393,0,1,1,9,7,7,1,2
394,0,3,3,3,3,1,0,0
395,0,1,3,3,4,4,3,2
396,7,9,7,5,3,2,1,0
397,9,10,7,7,2,0,0,0
398,5,3,10,2,2,0,0,1
399,0,0,0,1,2,6,8,7
400,6,6,6,2,1,0,0,0
401,2,3,3,2,2,0,0,0
402,0,0,0,0,4,12,9,8
403,0,4,6,3,1,2,1,0
404,0,0,0,3,7,14,12,6
405,11,11,7,4,1,1,0,0
406,0,0,0,0,1,6,8,9
407,1,2,3,7,4,7,1,1
408,3,5,1,7,8,1,0,0
409,0,0,1,0,3,6,4,5
410,0,0,3,6,1,0,0,0
411,4,9,6,0,2,0,0,0
412,1,13,10,4,3,1,0,0
413,1,1,3,3,10,3,4,1
414,0,3,9,3,7,2,1,0
415,0,0,1,2,3,7,4,4
416,0,0,0,6,5,2,4,3
417,2,0,1,0,1,0,0,0
418,0,0,1,2,5,4,6,9
419,0,0,0,3,4,6,5,2
420,0,0,0,4,6,7,7,2
421,0,2,2,1,8,1,3,2
422,5,12,4,2,1,1,0,0
423,1,1,1,3,5,2,3,2
424,0,0,0,3,6,3,5,4
425,2,0,4,2,0,1,0,0
426,3,4,9,3,5,3,0,0
427,0,0,0,0,4,8,6,6
428,3,5,8,7,10,5,1,0
429,1,3,8,7,3,0,0,0
430,0,0,0,1,3,6,4,4
431,1,2,5,2,1,2,1,0
432,0,0,4,5,6,4,1,1
433,0,0,0,5,8,7,4,0
434,0,0,0,2,2,1,5,3
435,0,0,0,5,4,5,3,3
436,0,0,1,4,4,6,0,2
437,0,0,5,4,1,0,0,0
438,2,3,5,13,4,5,3,0
439,0,1,1,3,3,2,4,1
440,0,0,0,0,1,7,1,4
441,0,1,1,1,0,6,3,0
442,0,0,0,3,7,9,6,6
443,0,0,0,2,3,7,4,2
444,2,5,7,1,1,0,0,0
445,0,1,1,3,4,3,8,5
446,0,1,3,8,11,2,3,1
447,5,12,6,12,2,2,2,0
448,3,2,5,7,5,3,1,0
449,0,0,0,0,2,6,8,3
450,2,3,3,3,4,0,0,0
451,0,0,0,0,0,4,7,14
452,0,1,3,3,5,5,3,0
453,0,0,0,0,3,3,10,5
454,0,0,2,8,6,3,4,4
455,0,0,0,0,1,1,4,5
456,0,0,0,0,2,5,7,10
457,2,3,1,2,0,1,0,0
458,0,1,0,1,3,5,5,6
459,0,0,1,1,3,2,4,0
460,0,2,0,2,3,0,0,0
461,0,2,7,1,3,1,1,0
462,6,5,10,4,1,0,0,0
463,0,0,0,1,5,5,4,8
464,0,0,1,1,3,7,12,6
465,0,0,0,0,5,9,7,8
466,5,7,4,7,6,2,0,0
467,0,0,2,1,6,3,0,0
468,2,4,9,11,7,3,1,0
469,0,4,3,6,2,0,0,0
470,0,0,0,0,3,4,7,7
471,0,0,0,0,1,2,4,5
472,0,2,2,5,7,4,2,0
473,0,0,0,0,1,3,2,9
474,1,8,6,3,2,0,0,0
475,11,5,10,2,2,0,0,0
476,0,0,4,2,10,8,4,4
477,1,4,4,3,2,0,0,0
478,9,6,6,0,2,0,1,0
479,0,0,0,0,2,6,14,5
480,0,0,0,0,1,5,7,9
481,0,0,2,2,5,8,6,11
482,0,1,3,3,5,4,3,0
483,3,9,6,0,3,0,0,0
484,0,0,2,4,2,5,9,0
485,0,0,0,1,2,2,5,2
486,0,0,0,1,3,11,9,12
487,0,1,3,3,2,1,0,0
488,0,0,2,2,1,5,2,3
489,1,4,8,6,7,5,1,1
490,3,4,7,9,5,4,0,0
491,6,2,5,5,0,0,0,0
492,0,0,2,6,7,4,4,2
493,0,0,0,0,0,1,6,8
494,0,0,1,0,0,1,6,3
495,0,0,4,1,3,3,2,0
496,10,9,2,4,1,1,0,0
497,0,1,0,0,0,6,8,9
498,0,0,1,5,4,6,3,0
