Store_ID,Size_1,Size_2,Size_3,Size_4
1,0,5,4,1
2,0,0,6,9
3,1,2,9,3
4,0,3,3,1
5,0,0,2,9
6,1,2,2,0
7,0,0,2,2
8,0,2,6,2
9,0,8,3,3
10,0,0,3,6
11,0,1,2,1
12,1,5,7,2
13,3,5,1,0
14,0,0,1,3
15,0,0,2,4
16,1,0,1,0
17,4,6,1,0
18,2,7,5,0
19,0,1,7,10
20,0,1,1,2
21,0,0,6,7
22,0,0,1,2
23,0,0,2,7
24,0,0,2,8
25,0,0,1,6
26,0,6,5,3
27,0,0,0,4
28,0,0,1,5
29,0,0,1,9
30,3,4,2,0
31,3,9,4,0
32,1,1,0,0
33,2,7,4,0
34,0,1,10,7
35,4,10,2,0
36,0,2,5,5
37,1,7,3,0
38,0,1,1,4
39,0,4,8,4
40,0,4,5,3
41,0,2,2,2
42,1,4,0,0
43,2,3,3,0
44,0,0,6,5
45,0,0,0,5
46,3,4,3,1
47,0,4,4,5
48,0,2,3,7
49,0,7,4,0
50,4,5,1,0
51,3,4,1,0
52,1,5,2,1
53,0,1,10,3
54,0,2,2,7
55,0,0,3,8
56,2,9,5,1
57,3,4,1,0
58,0,0,4,2
59,0,5,2,0
60,3,4,1,1
61,1,4,4,3
62,1,5,4,0
63,2,12,1,0
64,0,1,5,9
65,0,0,3,1
66,0,3,6,0
67,2,2,0,0
68,0,0,2,10
69,0,3,2,0
70,0,1,5,6
71,0,2,7,3
72,0,3,2,3
73,2,2,1,0
74,0,2,2,12
75,1,4,4,4
76,0,2,4,3
77,0,0,3,8
78,0,1,4,1
79,0,0,2,13
80,0,1,4,4
81,3,9,1,0
82,2,6,2,0
83,2,7,2,0
84,0,3,5,2
85,1,5,0,0
86,0,0,3,8
87,0,2,5,5
88,1,3,2,0
89,2,9,2,3
90,0,0,4,6
91,0,0,2,8
92,0,0,3,14
93,3,8,3,0
94,1,9,2,0
95,0,0,2,6
96,2,5,3,1
97,0,0,1,4
98,2,8,7,0
99,0,0,1,2
100,3,3,0,1
101,0,0,1,6
102,3,6,1,1
103,3,6,3,0
104,0,0,12,0
105,0,4,7,6
106,0,5,1,1
107,1,2,4,1
108,0,2,3,2
109,0,2,2,6
110,1,2,1,1
111,0,0,4,4
112,0,0,2,7
113,1,6,5,4
114,3,8,2,0
115,0,0,6,11
116,4,5,3,1
117,4,6,3,0
118,0,0,2,1
119,0,1,5,3
120,1,2,6,0
121,1,9,8,1
122,8,8,6,1
123,3,6,5,0
124,1,7,1,0
125,0,0,3,6
126,1,1,4,0
127,0,2,6,4
128,0,3,10,1
129,1,5,2,1
130,7,2,0,0
131,0,0,5,5
132,0,0,0,1
133,0,0,4,1
134,1,3,2,0
135,2,8,9,1
136,3,3,3,0
137,3,3,1,0
138,0,0,2,6
139,2,4,3,0
140,0,0,3,10
141,0,0,1,15
142,0,2,5,2
143,1,9,3,0
144,4,12,2,0
145,1,3,0,0
146,0,0,3,1
147,0,5,3,0
148,0,0,2,13
149,0,2,5,0
150,0,1,0,2
151,0,4,7,2
152,1,4,5,0
153,0,1,1,5
154,0,0,8,6
155,4,5,2,1
156,0,0,1,4
157,2,5,8,3
158,8,7,0,0
159,0,0,1,7
160,1,3,5,1
161,6,13,3,0
162,0,0,10,1
163,1,4,3,1
164,3,7,5,0
165,3,1,2,0
166,0,0,3,14
167,9,2,0,0
168,6,3,1,0
169,0,0,1,5
170,1,1,4,3
171,0,6,5,0
172,0,3,3,1
173,3,7,3,0
174,2,7,1,0
175,0,0,1,13
176,0,2,3,3
177,0,0,6,11
178,3,4,1,0
179,12,3,2,1
180,1,4,2,0
181,0,0,5,5
182,0,1,3,4
183,0,0,7,5
184,4,3,7,0
185,0,1,2,1
186,0,2,4,8
187,4,7,5,0
188,0,2,3,7
189,0,2,2,6
190,1,1,0,0
191,0,1,1,5
192,7,3,2,0
193,0,6,8,4
194,1,3,7,5
195,0,4,5,4
196,0,1,2,5
197,0,0,2,5
198,0,0,4,9
199,0,0,3,14
200,0,0,3,6
201,1,4,2,0
202,0,0,2,3
203,2,9,0,0
204,0,2,8,8
205,0,1,4,5
206,2,3,1,0
207,0,1,4,1
208,0,0,2,9
209,0,0,1,1
210,0,0,1,3
211,0,0,5,7
212,0,0,1,6
213,5,2,3,0
214,2,2,3,0
215,0,0,7,3
216,0,0,2,1
217,2,11,1,0
218,0,1,5,5
219,1,8,0,1
220,0,7,5,0
221,0,0,3,11
222,0,0,2,15
223,0,3,1,2
224,0,0,4,5
225,0,4,0,0
226,0,0,0,5
227,0,0,5,9
228,0,1,1,11
229,0,1,9,10
230,3,6,4,0
231,2,4,3,1
232,0,0,1,9
233,0,0,5,11
234,4,3,0,0
235,0,1,1,4
236,1,5,2,0
237,0,1,1,5
238,0,0,3,2
239,1,4,2,2
240,0,1,1,1
241,5,7,1,0
242,0,1,4,14
243,0,0,7,3
244,2,2,2,0
245,3,1,0,0
246,0,6,11,4
247,0,1,3,9
248,0,5,4,1
249,1,4,10,1
250,0,6,11,2
251,0,0,4,2
252,2,2,1,0
253,0,3,4,8
254,2,5,5,1
255,0,0,3,1
256,0,0,2,10
257,0,0,1,10
258,2,6,3,2
259,0,0,0,11
260,0,0,2,6
261,1,4,3,3
262,1,2,6,2
263,1,1,0,1
264,0,4,6,1
265,0,1,6,6
266,0,0,1,5
267,0,1,4,5
268,0,2,5,6
269,3,6,2,0
270,0,3,2,0
271,0,0,6,15
272,6,3,2,1
273,0,2,8,5
274,0,1,2,13
275,0,3,7,3
276,0,0,7,9
277,0,0,1,8
278,0,0,1,10
279,0,0,2,10
280,0,4,6,0
281,0,7,3,0
282,0,4,5,4
283,0,0,1,4
284,0,2,1,2
285,1,4,7,0
286,0,3,2,0
287,0,0,3,7
288,0,0,2,6
289,2,6,1,0
290,0,2,3,3
291,2,5,3,0
292,0,1,7,1
293,0,0,4,15
294,0,0,2,6
295,5,5,4,1
296,0,0,5,4
297,1,5,2,1
298,0,0,1,8
299,0,0,3,3
300,0,1,2,1
301,0,2,3,3
302,4,4,0,0
303,0,0,2,4
304,0,1,6,4
305,5,5,3,1
306,3,8,5,0
307,0,0,5,11
308,2,7,2,0
309,4,4,4,0
310,0,1,1,1
311,0,2,7,4
312,0,0,0,6
313,0,0,4,3
314,0,0,3,11
315,0,2,7,6
316,0,5,6,1
317,0,1,2,2
318,0,1,8,3
319,1,5,1,0
320,0,0,2,7
321,1,3,1,0
322,0,0,5,6
323,0,2,2,6
324,0,1,3,5
325,0,0,3,12
326,1,9,4,1
327,0,8,1,1
328,0,1,4,4
329,0,0,2,12
330,0,3,4,0
331,0,0,3,1
332,0,2,6,2
333,0,0,4,1
334,4,4,3,0
335,1,3,2,2
336,3,3,0,0
337,1,7,4,1
338,6,3,0,0
339,0,0,3,4
340,2,1,4,0
341,4,6,8,0
342,0,7,3,0
343,0,3,4,2
344,2,8,8,1
345,0,0,7,7
346,1,4,2,0
347,2,4,5,0
348,3,2,1,0
349,0,6,6,2
350,0,0,4,7
351,0,5,6,0
352,0,0,5,12
353,1,6,1,0
354,0,5,1,0
355,0,0,1,6
356,1,3,3,3
357,0,0,5,0
358,0,2,6,2
359,0,5,10,3
360,0,0,0,9
361,0,1,4,2
362,0,1,5,12
363,0,1,3,6
364,0,0,2,10
365,0,0,8,10
366,1,4,4,0
367,0,1,3,14
368,1,0,6,3
369,0,2,5,1
370,0,0,2,4
371,6,6,2,0
372,2,4,0,0
373,0,1,4,1
374,1,3,4,1
375,0,2,5,1
376,0,7,7,2
